movie_id,person_name,role,debut_year,years_active,last_five_films,last_five_ids
353081,Tom Cruise,Actor,1981,44,Judy (2026) as Actor; Judy (2026) as Producer; Mission: Impossible - The Final Reckoning (2025) as Actor; Mission: Impossible - The Final Reckoning (2025) as Producer; Tom Cruise La Dernière légende d'Hollywood (2025) as Actor,1248832; 1248832; 575265; 575265; 1479180
353081,Henry Cavill,Actor,2001,24,Deadpool & Wolverine (2024) as Actor; The Ministry of Ungentlemanly Warfare (2024) as Actor; Argylle (2024) as Actor; Enola Holmes 2 (2022) as Actor; Black Adam (2022) as Actor,533535; 799583; 848538; 829280; 436270
353081,Ving Rhames,Actor,1985,40,Mission: Impossible - The Final Reckoning (2025) as Actor; Uppercut (2025) as Actor; The Wild Robot (2024) as Actor; The Instigators (2024) as Actor; The Garfield Movie (2024) as Actor,575265; 1391385; 1184918; 1059064; 748783
395990,Eli Roth,Director,1984,41,Jimmy and Stiggs (2025) as Executive Producer; Reflexos (2024) as Writer; Borderlands (2024) as Screenstory; Borderlands (2024) as Director; Borderlands (2024) as Screenplay,1355271; 1381036; 365177; 365177; 365177
395990,Roger Birnbaum,Producer,1983,42,Absolution (2024) as Producer; Thanksgiving (2023) as Producer; South of Heaven (2021) as Producer; The Hustle (2019) as Producer; Glass (2019) as Executive Producer,974453; 1071215; 645861; 449562; 450465
395990,Robert Birnbaum,Producer,1969,56,Death Wish (2018) as Producer; Challenge of a Lifetime (1985) as Production Manager; Reds (1981) as First Assistant Director; Visions of Christmas Past (1979) as Director; Visions of Christmas Past (1979) as Producer,395990; 281566; 18254; 1194374; 1194374
395990,Bruce Willis,Actor,1980,45,"Sly (2023) as Actor; The Randall Scandal: Love, Loathing, and Vanderpump (2023) as Actor; Assassin (2023) as Actor; Detective Knight: Independence (2023) as Actor; Detective Knight: Redemption (2022) as Actor",1146302; 1127399; 921355; 1035806; 1035803
395990,Vincent D'Onofrio,Actor,1983,42,Caught Stealing (2025) as Actor; Like Tears in Rain (2024) as Actor; Wildcat (2024) as Actor; Marvel Studios Assembled: The Making of Echo (2024) as Actor; Lift (2024) as Actor,1245993; 1321647; 1076101; 1220337; 955916
395990,Dean Norris,Actor,1988,37,WWE WrestleMania 41: Sunday (2025) as Actor; The Parenting (2025) as Actor; The Six Triple Eight (2024) as Actor; Carry-On (2024) as Actor; Unfrosted (2024) as Actor,1285199; 850920; 1061699; 1005331; 844185
405774,Susanne Bier,Director,1989,36,Practical Magic 2 (2026) as Director; Bird Box Barcelona (2023) as Executive Producer; The Idiots Who Started The Party (2020) as Actor; Bird Box (2018) as Director; Bird Box (2018) as Executive Producer,1302904; 805320; 752908; 405774; 405774
405774,Chris Morgan,Producer,2004,21,Red One (2024) as Producer; Red One (2024) as Screenplay; Bird Box Barcelona (2023) as Producer; Fast X (2023) as Executive Producer; Shazam! Fury of the Gods (2023) as Writer,845781; 845781; 805320; 385687; 594767
405774,Clayton Townsend,Producer,1983,42,Last Days (2025) as Producer; The Equalizer 3 (2023) as Producer; The Equalizer 3 (2023) as Unit Production Manager; F9 (2021) as Producer; Holmes & Watson (2018) as Producer,1093402; 926393; 926393; 385128; 426563
405774,Bárbara Muschietti,Producer,1996,29,The Electric State (2025) as Executive Producer; Norita (2024) as Executive Producer; Making The Flash: Worlds Collide (2023) as Actor; Making The Flash: Worlds Collide (2023) as Thanks; The Flash: Saga of the Scarlet Speedster (2023) as Actor,777443; 1300506; 1178489; 1178489; 1155289
405774,Dylan Clark,Producer,2010,15,Untitled The Batman Sequel (2027) as Producer; Carry-On (2024) as Producer; Bird Box Barcelona (2023) as Producer; The Batman (2022) as Producer; Catwoman: The Feline Femme Fatale (2021) as Actor,806704; 1005331; 805320; 414906; 829707
405774,Sandra Bullock,Actor,1987,38,Practical Magic 2 (2026) as Actor; Practical Magic 2 (2026) as Producer; Sly (2023) as Actor; Bullet Train (2022) as Actor; The Lost City (2022) as Actor,1302904; 1302904; 1146302; 718930; 752623
405774,Trevante Rhodes,Actor,2016,9,Mea Culpa (2024) as Actor; Candy Cane Lane (2023) as Actor; Bruiser (2022) as Actor; Bruiser (2022) as Producer; The United States vs. Billie Holiday (2021) as Actor,1090874; 1022964; 1014566; 1014566; 566076
405774,John Malkovich,Actor,1978,47,The Fantastic Four: First Steps (2025) as Actor; Opus (2025) as Actor; Safe Sets - Dying to Work in the Film Industry (2024) as Actor; The Line (2024) as Actor; Mr. Blake At Your Service! (2023) as Actor,617126; 1202479; 1353392; 931107; 792614
338952,David Yates,Director,1988,37,Roommate Regret (2024) as Co-Executive Producer; David Holmes: The Boy Who Lived (2023) as Actor; Pain Hustlers (2023) as Director; Pain Hustlers (2023) as Producer; Fantastic Beasts: The Secrets of Dumbledore (2022) as Director,1273492; 1190725; 862968; 862968; 338953
338952,Steve Kloves,Producer,1984,41,A Look Through His Lens (2024) as Actor; Fantastic Beasts: The Secrets of Dumbledore (2022) as Screenplay; Fantastic Beasts: The Secrets of Dumbledore (2022) as Producer; Mowgli: Legend of the Jungle (2018) as Producer; Fantastic Beasts: The Crimes of Grindelwald (2018) as Producer,1232993; 338953; 338953; 407436; 338952
338952,Lionel Wigram,Producer,1989,36,Fantastic Beasts: The Secrets of Dumbledore (2022) as Producer; Fantastic Beasts: The Crimes of Grindelwald (2018) as Producer; King Arthur: Legend of the Sword (2017) as Producer; King Arthur: Legend of the Sword (2017) as Screenplay; Fantastic Beasts and Where to Find Them (2016) as Producer,338953; 338952; 274857; 274857; 259316
338952,J.K. Rowling,Producer,2000,25,Fantastic Beasts: The Secrets of Dumbledore (2022) as Screenplay; Fantastic Beasts: The Secrets of Dumbledore (2022) as Original Series Creator; Fantastic Beasts: The Secrets of Dumbledore (2022) as Producer; Fantastic Beasts: A Natural History (2022) as Actor; Harry Potter 20th Anniversary: Return to Hogwarts (2022) as Actor,338953; 338953; 338953; 662244; 899082
338952,David Heyman,Producer,1970,55,Jay Kelly (2025) as Producer; The Rivals of Amziah King (2025) as Producer; Wonka (2023) as Producer; Barbie (2023) as Producer; White Noise (2022) as Producer,1069905; 1124142; 787699; 346698; 744594
338952,Eddie Redmayne,Actor,2006,19,Heretic (2024) as Thanks; The Good Nurse (2022) as Actor; Fantastic Beasts: The Secrets of Dumbledore (2022) as Actor; The Trial of the Chicago 7 (2020) as Actor; Disclosure (2020) as Actor,1138194; 541134; 338953; 556984; 653610
338952,Katherine Waterston,Actor,2005,20,Fear Street: Prom Queen (2025) as Actor; Park Avenue (2025) as Actor; Afraid (2024) as Actor; Asphalt City (2024) as Actor; The End We Start From (2023) as Actor,1001414; 1121084; 1062215; 628922; 973778
338952,Dan Fogler,Actor,2002,23,"Juliet & Romeo (2025) as Actor; Bank of Dave 2: The Loan Ranger (2025) as Actor; On the Red Carpet Presents: ""A Complete Unknown"" (2025) as Actor; A Complete Unknown (2024) as Actor; No Time to Spy: A Loud House Movie (2024) as Actor",1103857; 1250629; 1452230; 661539; 1280768
424694,Bryan Singer,Director,1987,38,Showbiz Kids (2020) as Actor; Bohemian Rhapsody (2018) as Producer; Bohemian Rhapsody (2018) as Director; David Blaine: Beyond Magic (2016) as Actor; X-Men: Apocalypse (2016) as Story,585530; 424694; 424694; 426222; 246655
424694,Jim Beach,Producer,1978,47,Queen: Rock Montreal & Live Aid (4K) (2024) as Producer; Intercept: A Century of Signals Intelligence (2023) as Actor; Bohemian Rhapsody (2018) as Producer; Monty Python: The Meaning of Live (2014) as Producer; Monty Python Live (Mostly) (2014) as Producer,1447262; 1182114; 424694; 328037; 282268
424694,Robert De Niro,Producer,1965,60,Tin Soldier (2025) as Actor; The Alto Knights (2025) as Actor; SNL50: The Homecoming Concert (2025) as Actor; How to Rob a Bank (2024) as Actor; Ezra (2024) as Actor,977294; 1013601; 1433330; 1291143; 977262
424694,Graham King,Producer,2000,25,Michael (2025) as Producer; The Unforgivable (2021) as Producer; Bohemian Rhapsody (2018) as Producer; Delirium (2018) as Producer; Tomb Raider (2018) as Producer,936075; 645886; 424694; 340601; 338970
424694,Bryan Singer,Producer,1987,38,Showbiz Kids (2020) as Actor; Bohemian Rhapsody (2018) as Producer; Bohemian Rhapsody (2018) as Director; David Blaine: Beyond Magic (2016) as Actor; X-Men: Apocalypse (2016) as Story,585530; 424694; 424694; 426222; 246655
424694,Brian May,Producer,1974,51,"Katy Perry: Night of a Lifetime (2024) as Actor; Andrea Bocelli 30: The Celebration (2024) as Actor; Brian May: The Badgers, the Farmers and Me (2024) as Actor; Queen, „We Are the Champions“ - Die Geschichte der größten Sporthymne aller Zeiten (2024) as Actor; Adam Lambert: Out, Loud and Proud (2024) as Actor",1399431; 1304367; 1336039; 1314111; 1325668
424694,Peter Oberth,Producer,2018,7,Chevalier (2023) as Executive Producer; Either Way (2019) as Producer; A Hidden Life (2019) as Associate Producer; Bohemian Rhapsody (2018) as Producer; Down the Rabbit Hole () as Executive Producer,812635; 931286; 403300; 424694; 1202039
424694,Roger Taylor,Producer,1974,51,"Queen, „We Are the Champions“ - Die Geschichte der größten Sporthymne aller Zeiten (2024) as Actor; Adam Lambert: Out, Loud and Proud (2024) as Actor; Queen Rock Montreal (2024) as Actor; Queen: Rock Montreal & Live Aid (4K) (2024) as Actor; 60 Songs: BBC Two at 60 (2024) as Actor",1314111; 1325668; 1443381; 1447262; 1278182
424694,Rami Malek,Actor,2006,19,The Amateur (2025) as Actor; The Amateur (2025) as Producer; Oppenheimer (2023) as Actor; 'Tis the Season: The Holidays on Screen (2022) as Actor; The Sound of 007 (2022) as Actor,1087891; 1087891; 872585; 1061818; 1028506
424694,Gwilym Lee,Actor,2010,15,Here (2024) as Actor; Oddity (2024) as Actor; Tall Dark and Handsome (2023) as Actor; Midsomer Murders Holiday Pop-Up Collectible (2019) as Actor; Top End Wedding (2019) as Actor,940139; 1216191; 1190999; 750221; 499573
424694,Ben Hardy,Actor,2016,9,The Conjuring: Last Rites (2025) as Actor; Unicorns (2024) as Actor; Love at First Sight (2023) as Actor; The Voyeurs (2021) as Actor; Pixie (2020) as Actor,1038392; 1008416; 353577; 645710; 651610
446696,Dan Fogelman,Director,2006,19,Life Itself (2018) as Director; Life Itself (2018) as Producer; Life Itself (2018) as Writer; Me and Earl and the Dying Girl (2015) as Producer; Danny Collins (2015) as Director,446696; 446696; 446696; 308369; 256924
446696,Aaron Ryder,Producer,2000,25,Dumb Money (2023) as Producer; To Catch a Killer (2023) as Producer; Bruiser (2022) as Producer; The Good House (2022) as Producer; Reminiscence (2021) as Producer,792293; 605886; 1014566; 633657; 579047
446696,Wyck Godfrey,Producer,2001,24,Children of Blood and Bone (2027) as Producer; Clown in a Cornfield (2025) as Producer; Smile 2 (2024) as Producer; Bagman (2024) as Producer; The Supremes at Earl's All-You-Can-Eat (2024) as Producer,621304; 713364; 1100782; 978796; 1002626
446696,Marty Bowen,Producer,2006,19,Children of Blood and Bone (2027) as Producer; Clown in a Cornfield (2025) as Producer; Smile 2 (2024) as Producer; Bagman (2024) as Producer; The Supremes at Earl's All-You-Can-Eat (2024) as Producer,621304; 713364; 1100782; 978796; 1002626
446696,Dan Fogelman,Producer,2006,19,Life Itself (2018) as Director; Life Itself (2018) as Producer; Life Itself (2018) as Writer; Me and Earl and the Dying Girl (2015) as Producer; Danny Collins (2015) as Director,446696; 446696; 446696; 308369; 256924
446696,Oscar Isaac,Actor,1996,29,Spider-Man: Beyond the Spider-Verse (2027) as Actor; The King of Kings (2025) as Actor; The Apprentice (2024) as Thanks; Spider-Man: Across the Spider-Verse (2023) as Actor; Marvel Studios Assembled: The Making of Moon Knight (2022) as Actor,911916; 1181107; 1182047; 569094; 964943
446696,Olivia Wilde,Actor,2004,21,Clay Bodies (2025) as Actor; After Annecy (2024) as Executive Producer; Babylon (2022) as Actor; Don't Worry Darling (2022) as Actor; Don't Worry Darling (2022) as Director,1451109; 1380631; 615777; 619730; 619730
446696,Annette Bening,Actor,1986,39,The Bride! (2026) as Actor; Heightened Scrutiny (2025) as Actor; Poolman (2024) as Actor; NYAD (2023) as Actor; Jerry & Marge Go Large (2022) as Actor,1159831; 1400775; 834562; 895549; 843847
348350,Ron Howard,Director,1959,66,Barbara Walters: Tell Me Everything (2025) as Executive Producer; Pets (2025) as Executive Producer; Eden (2025) as Producer; Eden (2025) as Director; Eden (2025) as Story,1309019; 1446946; 1042834; 1042834; 1042834
348350,Kathleen Kennedy,Producer,1982,43,Star Wars: Starfighter (2027) as Producer; The Mandalorian & Grogu (2026) as Producer; Music by John Williams (2024) as Actor; Music by John Williams (2024) as Producer; Timeless Heroes: Indiana Jones & Harrison Ford (2023) as Actor,1417668; 1228710; 1076708; 1076708; 1199447
348350,Allison Shearmur,Producer,2011,14,Chaos Walking (2021) as Producer; The One and Only Ivan (2020) as Producer; Solo: A Star Wars Story (2018) as In Memory Of; Solo: A Star Wars Story (2018) as Producer; Dirty Dancing (2017) as Executive Producer,412656; 508570; 348350; 348350; 444902
348350,Simon Emanuel,Producer,1997,28,The Making of Indiana Jones and the Dial of Destiny (2023) as Actor; Indiana Jones and the Dial of Destiny (2023) as Producer; The Batman (2022) as Unit Production Manager; The Batman (2022) as Executive Producer; Making The Witcher (2020) as Actor,1168918; 335977; 414906; 414906; 736759
348350,Alden Ehrenreich,Actor,2008,17,Weapons (2025) as Actor; Shadow Brother Sunday (2024) as Actor; Shadow Brother Sunday (2024) as Director; Shadow Brother Sunday (2024) as Writer; Fair Play (2023) as Actor,1078605; 1118198; 1118198; 1118198; 910571
348350,Joonas Suotamo,Actor,2015,10,The Skywalker Legacy (2020) as Actor; Star Wars: The Rise of Skywalker (2019) as Actor; Kasdan on Kasdan (2018) as Actor; Solo: A Star Wars Story (2018) as Actor; Star Wars: The Last Jedi (2017) as Actor,680382; 181812; 1286076; 348350; 181808
348350,Woody Harrelson,Actor,1978,47,Ella McCay (2025) as Actor; Now You See Me: Now You Don't (2025) as Actor; Animal Farm (2025) as Actor; Animal Farm (2025) as Executive Producer; The Electric State (2025) as Actor,1206008; 425274; 539745; 539745; 777443
440471,Steven C. Miller,Director,2004,21,Werewolves (2024) as Director; Margaux (2022) as Director; Dolphin Island (2021) as Editor; Line of Duty (2019) as Director; Escape Plan 2: Hades (2018) as Director,970450; 846778; 800993; 346709; 440471
440471,Mark Canton,Producer,1980,45,Red Sonja (2025) as Producer; Den of Thieves 2: Pantera (2025) as Producer; The Strangers: Chapter 1 (2024) as Producer; Arthur the King (2024) as Producer; After Everything (2023) as Producer,13494; 604685; 1010600; 618588; 820525
440471,Randall Emmett,Producer,1995,30,High Rollers (2025) as Producer; High Rollers (2025) as Director; Alarum (2025) as Producer; Armor (2024) as Producer; Gunner (2024) as Producer,1149167; 1149167; 1249289; 1182387; 5492
440471,Qiu Jie,Producer,2018,7,Escape Plan: The Extractors (2019) as Producer; Escape Plan 2: Hades (2018) as Producer,480042; 440471
440471,George Furla,Producer,1994,31,"The Randall Scandal: Love, Loathing, and Vanderpump (2023) as Actor; Savage Salvation (2022) as Producer; Wrong Place (2022) as Producer; Hot Seat (2022) as Producer; Fortress: Sniper's Eye (2022) as Producer",1127399; 740952; 921353; 888195; 883502
440471,Robbie Brenner,Producer,2001,24,Masters of the Universe (2026) as Producer; Barbie (2023) as Producer; Call Jane (2022) as Producer; The In Between (2022) as Producer; Burden (2020) as Producer,454639; 346698; 579496; 818750; 424201
440471,Su Xing,Producer,2018,7,Escape Plan: The Extractors (2019) as Producer; Escape Plan 2: Hades (2018) as Producer,480042; 440471
440471,Zack Schiller,Producer,2011,14,Greedy People (2024) as Producer; Moving On (2023) as Executive Producer; The Starling (2021) as Executive Producer; The Desperate Hour (2021) as Producer; The Babysitter: Killer Queen (2020) as Producer,974250; 953365; 468225; 764835; 623491
440471,Sylvester Stallone,Actor,1969,56,Giant (2025) as Executive Producer; A Working Man (2025) as Screenplay; A Working Man (2025) as Producer; Alarum (2025) as Actor; Undisputed (2024) as Actor,1078581; 1197306; 1197306; 1249289; 1396663
440471,Dave Bautista,Actor,2001,24,The Legend of Aang: The Last Airbender (2026) as Actor; Afterburn (2025) as Actor; Afterburn (2025) as Producer; In the Lost Lands (2025) as Actor; In the Lost Lands (2025) as Producer,980431; 507244; 507244; 324544; 324544
